grade,date_str,differential,predicted,residual,api_gravity,sulfur_pct,vacuum_resid_pct,ccr_wt_pct,brent_price,region_simple,distance_band,is_landlocked
Arab Light,2009-01-15,-4.739999999999995,1.5633519252098278,-6.303351925209823,33.0,1.77,22,4.5,43.44,MiddleEast,long,0
Arab Light,2009-02-15,0.9799999999999968,0.8595929261358224,0.12040707386417437,33.0,1.77,22,4.5,43.32,MiddleEast,long,0
Arab Light,2009-03-15,5.140000000000001,3.590643244082459,1.5493567559175414,33.0,1.77,22,4.5,46.54,MiddleEast,long,0
Arab Light,2009-04-15,6.030000000000001,2.607358852557568,3.422641147442433,33.0,1.77,22,4.5,50.18,MiddleEast,long,0
Arab Light,2009-05-15,4.580000000000005,4.334916798756796,0.24508320124320981,33.0,1.77,22,4.5,57.3,MiddleEast,long,0
Arab Light,2009-06-15,-0.7199999999999989,2.411093596300388,-3.1310935963003867,33.0,1.77,22,4.5,68.61,MiddleEast,long,0
Arab Light,2009-07-15,1.6200000000000043,2.5726238866112685,-0.9526238866112642,33.0,1.77,22,4.5,64.44,MiddleEast,long,0
Arab Light,2009-08-15,-3.5900000000000034,1.369136892891837,-4.9591368928918405,33.0,1.77,22,4.5,72.51,MiddleEast,long,0
Arab Light,2009-09-15,5.409999999999997,3.9681445323546516,1.441855467645345,33.0,1.77,22,4.5,67.65,MiddleEast,long,0
Arab Light,2009-10-15,2.140000000000001,3.320541367780678,-1.1805413677806769,33.0,1.77,22,4.5,72.77,MiddleEast,long,0
Arab Light,2009-11-15,-2.509999999999991,2.0166518236689517,-4.526651823668942,33.0,1.77,22,4.5,76.66,MiddleEast,long,0
Arab Light,2009-12-15,-2.0799999999999983,1.621798738247727,-3.7017987382477253,33.0,1.77,22,4.5,74.46,MiddleEast,long,0
Arab Light,2010-01-15,1.6200000000000043,2.6415519218824333,-1.021551921882429,33.0,1.77,22,4.5,76.17,MiddleEast,long,0
Arab Light,2010-02-15,3.319999999999993,4.382009894102655,-1.0620098941026619,33.0,1.77,22,4.5,73.75,MiddleEast,long,0
Arab Light,2010-03-15,-1.0,3.912039936823171,-4.912039936823171,33.0,1.77,22,4.5,78.83,MiddleEast,long,0
Arab Light,2010-04-15,-3.879999999999995,-0.21028534442490532,-3.6697146555750897,33.0,1.77,22,4.5,84.82,MiddleEast,long,0
Arab Light,2010-05-15,1.9500000000000028,-0.28849108022996894,2.238491080229972,33.0,1.77,22,4.5,75.95,MiddleEast,long,0
Arab Light,2010-06-15,1.5300000000000011,1.3906915330638645,0.13930846693613663,33.0,1.77,22,4.5,74.76,MiddleEast,long,0
Arab Light,2010-07-15,0.2399999999999948,2.2271090545015593,-1.9871090545015644,33.0,1.77,22,4.5,75.58,MiddleEast,long,0
Arab Light,2010-08-15,-0.4100000000000108,0.09101134507753184,-0.5010113450775426,33.0,1.77,22,4.5,77.04,MiddleEast,long,0
Arab Light,2010-09-15,-1.25,-1.1848820966974634,-0.06511790330253664,33.0,1.77,22,4.5,77.84,MiddleEast,long,0
Arab Light,2010-10-15,-0.0100000000000051,-0.20478828300565421,0.19478828300564913,33.0,1.77,22,4.5,82.67,MiddleEast,long,0
Arab Light,2010-11-15,-0.2100000000000079,-0.20042429554317032,-0.009575704456837586,33.0,1.77,22,4.5,85.28,MiddleEast,long,0
Arab Light,2010-12-15,-0.0100000000000051,-1.6134546221621857,1.6034546221621806,33.0,1.77,22,4.5,91.45,MiddleEast,long,0
Arab Light,2011-01-15,2.180000000000007,-1.6449146466525733,3.82491464665258,33.0,1.77,22,4.5,96.52,MiddleEast,long,0
Arab Light,2011-02-15,0.769999999999996,-5.447886636539424,6.21788663653942,33.0,1.77,22,4.5,103.72,MiddleEast,long,0
Arab Light,2011-03-15,-4.6200000000000045,-4.69021468503705,0.07021468503704575,33.0,1.77,22,4.5,114.64,MiddleEast,long,0
Arab Light,2011-04-15,-5.450000000000003,-4.699727775251434,-0.7502722247485689,33.0,1.77,22,4.5,123.26,MiddleEast,long,0
Arab Light,2011-05-15,-2.759999999999991,-3.7380318832830604,0.9780318832830694,33.0,1.77,22,4.5,114.99,MiddleEast,long,0
Arab Light,2011-06-15,-3.469999999999999,-5.251594059309303,1.7815940593093043,33.0,1.77,22,4.5,113.83,MiddleEast,long,0
Arab Light,2011-07-15,-4.890000000000001,-5.90278057298366,1.0127805729836599,33.0,1.77,22,4.5,116.97,MiddleEast,long,0
Arab Light,2011-08-15,-0.3700000000000045,-6.6529037497068675,6.282903749706863,33.0,1.77,22,4.5,110.22,MiddleEast,long,0
Arab Light,2011-09-15,-0.8199999999999932,-8.954614603281737,8.134614603281744,33.0,1.77,22,4.5,112.83,MiddleEast,long,0
Arab Light,2011-10-15,-1.4599999999999935,-5.934755600618086,4.474755600618092,33.0,1.77,22,4.5,109.55,MiddleEast,long,0
Arab Light,2011-11-15,-1.289999999999992,-2.773032279108847,1.4830322791088548,33.0,1.77,22,4.5,110.77,MiddleEast,long,0
Arab Light,2011-12-15,0.289999999999992,-1.7144215874899107,2.0044215874899027,33.0,1.77,22,4.5,107.87,MiddleEast,long,0
Arab Light,2012-01-15,0.25,-2.3627098066792156,2.6127098066792156,33.0,1.77,22,4.5,110.69,MiddleEast,long,0
Arab Light,2012-02-15,-2.9399999999999977,-5.219706812822508,2.2797068128225106,33.0,1.77,22,4.5,119.33,MiddleEast,long,0
Arab Light,2012-03-15,-4.909999999999997,-6.385512778584136,1.4755127785841395,33.0,1.77,22,4.5,125.45,MiddleEast,long,0
Arab Light,2012-04-15,-4.319999999999993,-4.7590787746488346,0.4390787746488414,33.0,1.77,22,4.5,119.75,MiddleEast,long,0
Arab Light,2012-05-15,-3.240000000000009,-4.508956039763305,1.268956039763296,33.0,1.77,22,4.5,110.34,MiddleEast,long,0
Arab Light,2012-06-15,2.6300000000000097,-1.5738682715435868,4.203868271543596,33.0,1.77,22,4.5,95.16,MiddleEast,long,0
Arab Light,2012-07-15,-2.3200000000000074,-3.7643870809362374,1.44438708093623,33.0,1.77,22,4.5,102.62,MiddleEast,long,0
Arab Light,2012-08-15,-6.179999999999993,-6.3873409990355015,0.20734099903550884,33.0,1.77,22,4.5,113.36,MiddleEast,long,0
Arab Light,2012-09-15,-4.510000000000005,-5.465417063872266,0.955417063872261,33.0,1.77,22,4.5,112.86,MiddleEast,long,0
Arab Light,2012-10-15,-5.469999999999999,-7.4011244904146025,1.9311244904146037,33.0,1.77,22,4.5,111.71,MiddleEast,long,0
Arab Light,2012-11-15,-0.9200000000000016,-8.181382660706266,7.261382660706264,33.0,1.77,22,4.5,109.06,MiddleEast,long,0
Arab Light,2012-12-15,-2.309999999999988,-8.241610407698978,5.93161040769899,33.0,1.77,22,4.5,109.49,MiddleEast,long,0
Arab Light,2013-01-15,-2.6999999999999886,-8.398169953072406,5.6981699530724175,33.0,1.77,22,4.5,112.96,MiddleEast,long,0
Arab Light,2013-02-15,-7.429999999999993,-8.585071545915364,1.155071545915371,33.0,1.77,22,4.5,116.05,MiddleEast,long,0
Arab Light,2013-03-15,0.1800000000000068,-5.301846242333608,5.4818462423336145,33.0,1.77,22,4.5,108.47,MiddleEast,long,0
Arab Light,2013-04-15,0.4899999999999949,-3.0006998003658425,3.4906998003658374,33.0,1.77,22,4.5,102.25,MiddleEast,long,0
Arab Light,2013-05-15,-0.6400000000000006,-2.5725359431743864,1.9325359431743858,33.0,1.77,22,4.5,102.56,MiddleEast,long,0
Arab Light,2013-06-15,-2.3500000000000085,-2.4331968653783913,0.08319686537838278,33.0,1.77,22,4.5,102.92,MiddleEast,long,0
Arab Light,2013-07-15,-2.450000000000003,-1.4848362984066816,-0.9651637015933212,33.0,1.77,22,4.5,107.93,MiddleEast,long,0
Arab Light,2013-08-15,-5.1200000000000045,-2.1751678579163864,-2.944832142083618,33.0,1.77,22,4.5,111.28,MiddleEast,long,0
Arab Light,2013-09-15,-7.519999999999996,-2.367713070067644,-5.152286929932352,33.0,1.77,22,4.5,111.6,MiddleEast,long,0
Arab Light,2013-10-15,-9.25,-3.8899301432528923,-5.360069856747108,33.0,1.77,22,4.5,109.08,MiddleEast,long,0
Arab Light,2013-11-15,-12.39,-5.767564852448008,-6.622435147551992,33.0,1.77,22,4.5,107.79,MiddleEast,long,0
Arab Light,2013-12-15,-10.150000000000006,-5.74730267383459,-4.402697326165415,33.0,1.77,22,4.5,110.76,MiddleEast,long,0
Arab Light,2014-01-15,-6.180000000000007,-7.224204738483989,1.044204738483982,33.0,1.77,22,4.5,108.12,MiddleEast,long,0
Arab Light,2014-02-15,-4.540000000000006,-4.949687924542854,0.4096879245428475,33.0,1.77,22,4.5,108.9,MiddleEast,long,0
Arab Light,2014-03-15,-3.6700000000000017,-4.192598408748962,0.5225984087489604,33.0,1.77,22,4.5,107.48,MiddleEast,long,0
Arab Light,2014-04-15,-5.230000000000004,-3.6567082568041953,-1.5732917431958087,33.0,1.77,22,4.5,107.76,MiddleEast,long,0
Arab Light,2014-05-15,-6.6200000000000045,-4.4969831010477215,-2.123016898952283,33.0,1.77,22,4.5,109.54,MiddleEast,long,0
Arab Light,2014-06-15,-5.420000000000002,-4.079657033411289,-1.3403429665887128,33.0,1.77,22,4.5,111.8,MiddleEast,long,0
Arab Light,2014-07-15,-1.259999999999991,-2.0126162400514755,0.7526162400514846,33.0,1.77,22,4.5,106.77,MiddleEast,long,0
Arab Light,2014-08-15,-1.3700000000000043,-2.092564486560049,0.7225644865600447,33.0,1.77,22,4.5,101.61,MiddleEast,long,0
Arab Light,2014-09-15,-2.3800000000000097,-1.7923529460685086,-0.5876470539315011,33.0,1.77,22,4.5,97.09,MiddleEast,long,0
Arab Light,2014-10-15,-4.070000000000007,-1.02848573840877,-3.0415142615912374,33.0,1.77,22,4.5,87.43,MiddleEast,long,0
Arab Light,2014-11-15,-1.5600000000000025,-1.7993378328885528,0.23933783288855026,33.0,1.77,22,4.5,79.44,MiddleEast,long,0
Arab Light,2014-12-15,-2.460000000000001,-0.3333378624203386,-2.1266621375796624,33.0,1.77,22,4.5,62.34,MiddleEast,long,0
Arab Light,2015-01-15,2.5600000000000023,1.5220547516125646,1.0379452483874376,33.0,1.77,22,4.5,47.76,MiddleEast,long,0
Arab Light,2015-02-15,-5.910000000000004,-2.25293523238495,-3.657064767615054,33.0,1.77,22,4.5,58.1,MiddleEast,long,0
Arab Light,2015-03-15,-1.6000000000000014,-2.4238251837141305,0.823825183714129,33.0,1.77,22,4.5,55.89,MiddleEast,long,0
Arab Light,2015-04-15,0.9499999999999956,-1.272697326185609,2.2226973261856044,33.0,1.77,22,4.5,59.52,MiddleEast,long,0
Arab Light,2015-05-15,-0.019999999999996,-1.0059443033834146,0.9859443033834185,33.0,1.77,22,4.5,64.08,MiddleEast,long,0
Arab Light,2015-06-15,-1.5999999999999943,2.135956318321979,-3.7359563183219735,33.0,1.77,22,4.5,61.48,MiddleEast,long,0
Arab Light,2015-07-15,-4.480000000000004,0.12786384893618477,-4.607863848936189,33.0,1.77,22,4.5,56.56,MiddleEast,long,0
Arab Light,2015-08-15,-1.0300000000000011,0.6085896579338659,-1.638589657933867,33.0,1.77,22,4.5,46.52,MiddleEast,long,0
Arab Light,2015-09-15,-1.9899999999999949,-0.5452232639295038,-1.444776736070491,33.0,1.77,22,4.5,47.62,MiddleEast,long,0
Arab Light,2015-10-15,-6.359999999999999,-1.1338023800667105,-5.226197619933289,33.0,1.77,22,4.5,48.43,MiddleEast,long,0
Arab Light,2015-11-15,-3.870000000000005,-1.2134563684596908,-2.6565436315403144,33.0,1.77,22,4.5,44.27,MiddleEast,long,0
Arab Light,2015-12-15,-2.640000000000001,-1.026824007393585,-1.613175992606416,33.0,1.77,22,4.5,38.01,MiddleEast,long,0
Arab Light,2016-01-15,0.0800000000000018,0.6931094519702072,-0.6131094519702054,33.0,1.77,22,4.5,30.7,MiddleEast,long,0
Arab Light,2016-02-15,-0.509999999999998,-0.45574974477371555,-0.05425025522628246,33.0,1.77,22,4.5,32.18,MiddleEast,long,0
Arab Light,2016-03-15,-1.3999999999999986,0.037906347773071225,-1.4379063477730698,33.0,1.77,22,4.5,38.21,MiddleEast,long,0
Arab Light,2016-04-15,-1.3200000000000005,0.4107097664740813,-1.7307097664740818,33.0,1.77,22,4.5,41.58,MiddleEast,long,0
Arab Light,2016-05-15,-2.719999999999999,1.7792856484768942,-4.499285648476893,33.0,1.77,22,4.5,46.74,MiddleEast,long,0
Arab Light,2016-06-15,-1.5300000000000011,0.8529536013848911,-2.382953601384892,33.0,1.77,22,4.5,48.25,MiddleEast,long,0
Arab Light,2016-07-15,-0.7700000000000031,0.4233882141755374,-1.1933882141755405,33.0,1.77,22,4.5,44.95,MiddleEast,long,0
Arab Light,2016-08-15,-2.0900000000000034,0.1492713171264226,-2.239271317126426,33.0,1.77,22,4.5,45.84,MiddleEast,long,0
Arab Light,2016-09-15,-2.3400000000000034,-0.2551298054915807,-2.0848701945084227,33.0,1.77,22,4.5,46.57,MiddleEast,long,0
Arab Light,2016-10-15,-1.2800000000000011,0.47021467358043045,-1.7502146735804316,33.0,1.77,22,4.5,49.52,MiddleEast,long,0
Arab Light,2016-11-15,1.730000000000004,0.8019889236602247,0.9280110763397793,33.0,1.77,22,4.5,44.73,MiddleEast,long,0
Arab Light,2016-12-15,-1.8900000000000008,-0.6300426848414316,-1.2599573151585692,33.0,1.77,22,4.5,53.31,MiddleEast,long,0
Arab Light,2017-01-15,-2.799999999999997,-1.8536093894265349,-0.9463906105734623,33.0,1.77,22,4.5,54.58,MiddleEast,long,0
Arab Light,2017-02-15,-1.9600000000000009,0.08846972229117478,-2.0484697222911756,33.0,1.77,22,4.5,54.87,MiddleEast,long,0
Arab Light,2017-03-15,-0.970000000000006,0.1742404023845423,-1.1442404023845483,33.0,1.77,22,4.5,51.59,MiddleEast,long,0
Arab Light,2017-04-15,-1.8900000000000008,0.8687431642755411,-2.758743164275542,33.0,1.77,22,4.5,52.31,MiddleEast,long,0
Arab Light,2017-05-15,-1.4200000000000017,1.3152139937536425,-2.735213993753644,33.0,1.77,22,4.5,50.33,MiddleEast,long,0
Arab Light,2017-06-15,1.3900000000000006,1.8154346663589214,-0.4254346663589208,33.0,1.77,22,4.5,46.37,MiddleEast,long,0
Arab Light,2017-07-15,0.1000000000000014,1.5948823490444468,-1.4948823490444454,33.0,1.77,22,4.5,48.48,MiddleEast,long,0
Arab Light,2017-09-15,-0.6400000000000006,-0.3089753028966078,-0.3310246971033928,33.0,1.77,22,4.5,56.15,MiddleEast,long,0
Arab Light,2017-11-15,-0.3000000000000042,-1.2947300736139689,0.9947300736139646,33.0,1.77,22,4.5,62.71,MiddleEast,long,0
Arab Light,2017-12-15,-0.5200000000000031,-1.5386372334365241,1.018637233436521,33.0,1.77,22,4.5,64.37,MiddleEast,long,0
Arab Light,2018-01-15,-3.359999999999999,-3.4939446882577414,0.13394468825774242,33.0,1.77,22,4.5,69.08,MiddleEast,long,0
Arab Light,2018-02-15,0.1500000000000056,-2.119897323142063,2.2698973231420685,33.0,1.77,22,4.5,65.32,MiddleEast,long,0
Arab Light,2018-03-15,0.710000000000008,-1.7011820290993367,2.4111820290993444,33.0,1.77,22,4.5,66.02,MiddleEast,long,0
Arab Light,2018-04-15,-2.950000000000003,-3.000141648123347,0.05014164812334432,33.0,1.77,22,4.5,72.11,MiddleEast,long,0
Arab Light,2018-05-15,-5.390000000000001,-3.819047395408039,-1.5709526045919615,33.0,1.77,22,4.5,76.98,MiddleEast,long,0
Arab Light,2018-06-15,-2.109999999999999,-2.665647824468687,0.555647824468688,33.0,1.77,22,4.5,74.41,MiddleEast,long,0
Arab Light,2018-07-15,-1.6200000000000043,-1.4920010753316388,-0.1279989246683655,33.0,1.77,22,4.5,74.25,MiddleEast,long,0
Arab Light,2018-08-15,1.0699999999999932,-2.2219298554072244,3.2919298554072176,33.0,1.77,22,4.5,72.53,MiddleEast,long,0
Arab Light,2018-09-15,-6.439999999999998,-4.773449469485609,-1.6665505305143888,33.0,1.77,22,4.5,78.89,MiddleEast,long,0
Arab Light,2018-10-15,-5.530000000000001,-6.078209252176225,0.5482092521762238,33.0,1.77,22,4.5,81.03,MiddleEast,long,0
Arab Light,2018-11-15,0.4699999999999988,-3.6698918702321137,4.139891870232113,33.0,1.77,22,4.5,64.75,MiddleEast,long,0
Arab Light,2018-12-15,3.0700000000000003,-3.6593400855432874,6.729340085543288,33.0,1.77,22,4.5,57.36,MiddleEast,long,0
Arab Light,2019-01-15,1.970000000000006,-2.055079811853032,4.025079811853038,33.0,1.77,22,4.5,59.41,MiddleEast,long,0
Arab Light,2019-02-15,2.6000000000000014,-1.3436783403722532,3.9436783403722546,33.0,1.77,22,4.5,63.96,MiddleEast,long,0
Arab Light,2019-03-15,2.7900000000000063,-0.840496826428058,3.630496826428064,33.0,1.77,22,4.5,66.14,MiddleEast,long,0
Arab Light,2019-08-15,3.4299999999999997,0.6612650662747952,2.7687349337252045,33.0,1.77,22,4.5,59.04,MiddleEast,long,0
Arab Light,2019-10-15,3.3399999999999963,0.34558048367746785,2.9944195163225285,33.0,1.77,22,4.5,59.71,MiddleEast,long,0
Arab Light,2019-11-15,2.270000000000003,-1.060078747904185,3.3300787479041882,33.0,1.77,22,4.5,63.21,MiddleEast,long,0
Arab Light,2019-12-15,-1.75,-1.36531736343467,-0.38468263656532997,33.0,1.77,22,4.5,67.31,MiddleEast,long,0
Arab Light,2020-01-15,-12.1,-0.626714396713683,-11.473285603286318,33.0,1.77,22,4.5,63.65,MiddleEast,long,0
Arab Light,2020-02-15,0.0400000000000062,-0.08529457707198126,0.12529457707198746,33.0,1.77,22,4.5,55.66,MiddleEast,long,0
Arab Light,2020-03-15,-7.159999999999997,0.0024089862105473314,-7.162408986210544,33.0,1.77,22,4.5,32.01,MiddleEast,long,0
Arab Light,2020-04-15,4.41,0.37597295488015614,4.034027045119844,33.0,1.77,22,4.5,18.38,MiddleEast,long,0
Arab Light,2020-05-15,2.460000000000001,1.9751693394101313,0.48483066058986957,33.0,1.77,22,4.5,29.38,MiddleEast,long,0
Arab Light,2020-09-15,2.510000000000005,1.9960378995709447,0.5139621004290604,33.0,1.77,22,4.5,40.91,MiddleEast,long,0
Arab Light,2020-12-15,4.710000000000001,0.3573465127303497,4.352653487269651,33.0,1.77,22,4.5,49.99,MiddleEast,long,0
Arab Light,2021-01-15,5.489999999999995,0.7549411933567753,4.735058806643219,33.0,1.77,22,4.5,54.77,MiddleEast,long,0
Arab Light,2021-02-15,0.7999999999999972,-0.17527352231265841,0.9752735223126556,33.0,1.77,22,4.5,62.28,MiddleEast,long,0
Arab Light,2021-04-15,4.799999999999997,-0.5580458395029086,5.358045839502906,33.0,1.77,22,4.5,64.81,MiddleEast,long,0
Arab Light,2021-05-15,3.269999999999996,-1.1089982390866104,4.378998239086607,33.0,1.77,22,4.5,68.53,MiddleEast,long,0
Arab Light,2021-06-15,-3.2099999999999937,-0.07366710045826935,-3.1363328995417246,33.0,1.77,22,4.5,73.16,MiddleEast,long,0
Arab Light,2021-07-15,-3.359999999999999,-1.2050882427409606,-2.1549117572590384,33.0,1.77,22,4.5,75.17,MiddleEast,long,0
Arab Light,2021-08-15,5.099999999999994,-0.7370099593207264,5.837009959320721,33.0,1.77,22,4.5,70.75,MiddleEast,long,0
Arab Light,2021-09-15,1.0400000000000065,-0.8177545963438633,1.8577545963438697,33.0,1.77,22,4.5,74.49,MiddleEast,long,0
Arab Light,2021-10-15,-6.900000000000006,-2.120775712301263,-4.779224287698742,33.0,1.77,22,4.5,83.54,MiddleEast,long,0
Arab Light,2021-11-15,-0.2199999999999988,-1.6860703938231205,1.4660703938231217,33.0,1.77,22,4.5,81.05,MiddleEast,long,0
Arab Light,2021-12-15,11.189999999999998,-1.4973230947155116,12.68732309471551,33.0,1.77,22,4.5,74.17,MiddleEast,long,0
Arab Light,2022-01-15,15.47999999999999,-1.7350254102104716,17.215025410210462,33.0,1.77,22,4.5,86.51,MiddleEast,long,0
Arab Light,2022-02-15,2.510000000000005,-2.805928952166439,5.315928952166444,33.0,1.77,22,4.5,97.13,MiddleEast,long,0
Arab Light,2022-03-15,-9.870000000000005,-5.065146807629915,-4.804853192370089,33.0,1.77,22,4.5,117.25,MiddleEast,long,0
Arab Light,2022-04-15,5.829999999999998,-0.6129308539460392,6.442930853946038,33.0,1.77,22,4.5,104.58,MiddleEast,long,0
Arab Light,2022-05-15,-4.210000000000008,-1.1335277428951418,-3.076472257104866,33.0,1.77,22,4.5,113.34,MiddleEast,long,0
Arab Light,2022-06-15,-19.58999999999999,-5.596557585427698,-13.993442414572291,33.0,1.77,22,4.5,122.71,MiddleEast,long,0
Arab Light,2022-07-15,-15.14,-5.828165331718182,-9.311834668281818,33.0,1.77,22,4.5,111.93,MiddleEast,long,0
Arab Light,2022-08-15,-7.1000000000000085,-3.3201955743818603,-3.7798044256181482,33.0,1.77,22,4.5,100.45,MiddleEast,long,0
Arab Light,2022-09-15,-0.4500000000000028,-0.4448217652737112,-0.005178234726291586,33.0,1.77,22,4.5,89.76,MiddleEast,long,0
Arab Light,2022-10-15,-9.450000000000005,-0.9019268316935376,-8.548073168306466,33.0,1.77,22,4.5,93.33,MiddleEast,long,0
Arab Light,2022-11-15,-7.090000000000003,-3.5473387444640574,-3.542661255535946,33.0,1.77,22,4.5,91.42,MiddleEast,long,0
Arab Light,2022-12-15,1.0100000000000051,-1.5243716687651885,2.5343716687651936,33.0,1.77,22,4.5,80.92,MiddleEast,long,0
Arab Light,2023-01-15,-1.0600000000000025,-3.1213670668060023,2.0613670668059996,33.0,1.77,22,4.5,82.5,MiddleEast,long,0
Arab Light,2023-02-15,0.3799999999999954,-2.980024494950553,3.3600244949505487,33.0,1.77,22,4.5,82.59,MiddleEast,long,0
Arab Light,2023-03-15,5.019999999999996,-1.1217346989188415,6.141734698918837,33.0,1.77,22,4.5,78.43,MiddleEast,long,0
Arab Light,2023-04-15,-4.1200000000000045,-1.8936590062505099,-2.2263409937494947,33.0,1.77,22,4.5,84.64,MiddleEast,long,0
Arab Light,2023-05-15,4.320000000000007,-0.5152172181458614,4.835217218145869,33.0,1.77,22,4.5,75.47,MiddleEast,long,0
Arab Light,2023-06-15,6.909999999999997,-0.9923642252158489,7.9023642252158455,33.0,1.77,22,4.5,74.84,MiddleEast,long,0
Arab Light,2023-07-15,11.320000000000007,-0.8803599099967017,12.20035990999671,33.0,1.77,22,4.5,80.11,MiddleEast,long,0
Arab Light,2023-08-15,5.769999999999996,-1.6382683215568234,7.40826832155682,33.0,1.77,22,4.5,86.15,MiddleEast,long,0
Arab Light,2023-11-15,0.5700000000000074,-1.9784912638617103,2.5484912638617176,33.0,1.77,22,4.5,82.94,MiddleEast,long,0
Arab Light,2023-12-15,6.800000000000011,-2.095920848316119,8.89592084831613,33.0,1.77,22,4.5,77.63,MiddleEast,long,0
Arab Light,2024-02-15,4.859999999999999,-2.2440957481549635,7.104095748154963,33.0,1.77,22,4.5,83.48,MiddleEast,long,0
Arab Medium,2006-06-15,-3.0700000000000074,-3.658094919398154,0.5880949193981464,30.4,2.54,25,5.8,68.56,MiddleEast,long,0
Arab Medium,2006-07-15,-9.690000000000005,-5.204345085464761,-4.485654914535244,30.4,2.54,25,5.8,73.67,MiddleEast,long,0
Arab Medium,2006-08-15,-12.750000000000009,-5.93865427890386,-6.811345721096149,30.4,2.54,25,5.8,73.23,MiddleEast,long,0
Arab Medium,2006-09-15,-6.600000000000001,-3.3298171674590518,-3.2701828325409497,30.4,2.54,25,5.8,61.96,MiddleEast,long,0
Arab Medium,2006-10-15,-4.789999999999999,-2.923045463614241,-1.8669545363857583,30.4,2.54,25,5.8,57.81,MiddleEast,long,0
Arab Medium,2006-11-15,-7.07,-3.631813084857369,-3.4381869151426314,30.4,2.54,25,5.8,58.76,MiddleEast,long,0
Arab Medium,2006-12-15,-9.15,-4.500156670850771,-4.649843329149229,30.4,2.54,25,5.8,62.47,MiddleEast,long,0
Arab Medium,2007-01-15,-2.6899999999999977,-1.4541304895846978,-1.2358695104153,30.4,2.54,25,5.8,53.68,MiddleEast,long,0
Arab Medium,2007-02-15,-3.1500000000000057,-1.2097568315718812,-1.9402431684281245,30.4,2.54,25,5.8,57.56,MiddleEast,long,0
Arab Medium,2007-03-15,-3.109999999999999,-3.6446217919180275,0.5346217919180285,30.4,2.54,25,5.8,62.05,MiddleEast,long,0
Arab Medium,2007-04-15,-6.919999999999995,-5.146708236579398,-1.7732917634205965,30.4,2.54,25,5.8,67.49,MiddleEast,long,0
